AADT,YEAR_,ID,CLASSD,SECTION_,COMM,ACTIVE,SITETYPE,DISTRICT,COUNTYDOT,COUNTYNM,MNG_DIST,KFCTR,DFCTR,TFCTR,LOCATION,EPSG4326x,EPSG4326y
5400,2022,876176,Yes,87210002,"RAMP 87210002 FROM WB FRONTAGE RD TO WB SR856, 30' W OF FRONTAGE RD",Y,Portable,6,87,Miami-Dade,6,8,99.9,1,0.006,-80.13561599,25.95455284
4200,2022,878651,No,87000330,"W/E 17 ST/NW 71ST, 200' EAST OFE 10 AVE(2011 OFFSYSTEM CYCLE, CL:472)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,1.789,-80.26114577,25.83801935
3700,2022,878102,No,87000004,"NW 39TH AVE, 50' SOUTH OF NW 27TH STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.5,0.288,-80.25996719,25.8000548
28500,2022,878199,No,87000431,"SW 127TH AVE, 200' SOUTH OF SW 56TH ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,2.062,-80.39902144,25.71442191
39500,2022,876440,Yes,87200134,"RAMP 87281224 TO RAMP 87281236, 700 F NORTH OF RAMP 87281224",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.4,0.133,-80.26421221,25.7904003
4200,2022,878409,No,87000124,"SW 38 AVE, 50 FT S OF SHIPPING AVE (2011 OFFSYS)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3,1.334,-80.25585216,25.73243679
13000,2022,876279,No,87260505,"RAMP 87260505 FROM EB SR826 TO EB NW 167 ST, 50 E OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.4,0.009,-80.29549877,25.92468348
6700,2022,878445,No,87000227,"ALI BABA AVE, 200 FT S OF AHMAD ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.2,0.814,-80.24740206,25.90328795
9300,2022,878698,No,87000971,NW 102 AVENUE 350' SOUTH OF NW 52 STREET,Y,Portable,6,87,Miami-Dade,6,9,54.7,7.6,0.61,-80.35971473,25.82010323
7800,2022,878271,No,87032502,"NORTH MIAMI AVENUE, 200' SOUTH OF NW 119TH STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,2.497,-80.19839945,25.8837277
25500,2022,877018,No,87000140,SW 147TH AVE 100 FEET NORTH OF SW 67TH LN.,Y,Portable,6,87,Miami-Dade,6,9,56.5,3.4,1.338,-80.43067,25.70429353
7100,2022,877062,No,87068501,NW 2ND AVE 100 FT SOUTH OF NW 8TH ST,Y,Portable,6,87,Miami-Dade,6,9,54.7,3.2,1.447,-80.1979769,25.78144062
1800,2022,876378,No,87300507,"RAMP 87300507 FROM EB GRATIGNY PKWY TO NBNW 42 AVE, 500' S OF GRATIGNY PKWY",Y,Portable,6,87,Miami-Dade,6,8,99.9,23.9,0.095,-80.26244671,25.88227889
5900,2022,878546,No,87000490,"SW 136 ST/HOWARD DR, 200' WEST OF SW 104 AV (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.225,-80.36330158,25.64294643
15500,2022,876239,No,87260390,"RAMP 87260390 FROM WB NW 36 ST TO SB SR826, 400' W OF NW 36 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,15.7,0.076,-80.32067939,25.80950004
13400,2022,878683,No,87000954,SW 104 STREET 400' WEST OF SW 157 AVENUE,Y,Portable,6,87,Miami-Dade,6,9,56.5,2.5,0.939,-80.45064022,25.66960819
26000,2022,878140,No,87000134,"SW 137TH AVE, 200' SOUTH OF SW 72ND STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.989,-80.41440171,25.69958791
21500,2022,878240,No,87000537,"SW 127TH AVE, 200' SOUTH OF SW 104TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.5,0.963,-80.40012755,25.67079595
11200,2022,878372,No,87000049,"SW 127 AVE, 200 FT N OF NEVADA AVE (2011 OFF SYS)",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.3,0.262,-80.39611208,25.50365034
14500,2022,876345,No,87270214,"RAMP 87270214 FROM NB I-95 TO NB US-441, 200' N OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,2.9,0.038,-80.20578054,25.92789672
6500,2022,878511,No,87000413,"SW 187 AVE, 200' SOUTH OFSW 308 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.3,1.23,-80.49372907,25.48022783
13700,2022,878600,No,87036500,"PINE TREE DR, 200' SOUTH OF 37 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.5,0.797,-80.1272534,25.81031853
4100,2022,876467,No,87200231,"WB SR 836 TO NW 27 AVE, 200' W OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.3,0.038,-80.2379481,25.78517992
14000,2022,876231,No,87260381,"RAMP 87260381 FROM NB SR826 TO EB SW 8 ST, 600' N OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,2.8,0.114,-80.32005369,25.75936544
7700,2022,878643,No,87000234,"NW S RIVER DR, 200' SOFSPUR/ NW 77 CT(2011 OFFSYSTEM CYCLE, CL:570)",Y,Portable,6,87,Miami-Dade,6,9,56.5,11,1.414,-80.32349073,25.85399885
12000,2022,877094,No,87000233,"NW 62 AVE, 430 FEET NORTH OF W 68 ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.7,1.852,-80.29958926,25.88562766
8100,2022,878180,No,87000337,"NW 72ND ST/NW 19TH A/71, 200' WEST OF I-95",Y,Portable,6,87,Miami-Dade,6,9,54.7,3.5,1.746,-80.20675193,25.83973312
5400,2022,878431,No,87000195,"TAMIAMI BLVD, 200 FT N OF SW 6 ST (2011 OFFSYS)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,0.168,-80.31504076,25.76504861
9600,2022,878318,No,87067505,"SOUTH MIAMI AVENUE, 200' SOUTH OF SW 15TH RD",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,2.682,-80.1951,25.75799857
23000,2022,876312,Yes,87270181,"RAMP87270181 FRM WB I-195 OFF RAMP87004004 TO NB I-95, 200'W OF RAMP87004004",Y,Portable,6,87,Miami-Dade,6,8,99.9,8.5,0.038,-80.20355426,25.81248547
4500,2022,878461,Yes,87000274,"NW 175 ST, 200 FT E OF NW 24 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,1.286,-80.24031554,25.93384668
2500,2022,878570,No,87000528,"SHERIDAN DR, 200' SOUTH OFOAKWOOD DR (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5,0.088,-80.26766353,25.80959517
24000,2022,878347,No,87521501,"NW 67TH AVE, 200' SOUTH OF NW 138TH STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,0.928,-80.30817193,25.89762725
8700,2022,876361,Yes,87270507,"RAMP 87270507 FROM SB I-95 TO EB I-395, 200' S OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,2.8,0.038,-80.20390478,25.78890661
16900,2022,878531,No,87000464,"17TH ST, 200' EAST OFMERIDIAN AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.5,0.473,-80.13608775,25.79217557
3700,2022,878602,No,87036502,"LAGORCE DR, 200 FT N OF W 57 ST, MIAMI BEACH",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.5,0.555,-80.1247866,25.83611969
550,2022,876483,No,87200162,"RAMP 87200162 FROM NW 12 STREET TO WB SR 836, 50' NORTH OF SR 836",Y,Portable,6,87,Miami-Dade,6,9,99.9,12.3,0.046,-80.33273191,25.78213676
9400,2022,876219,No,87260160,"RAMP 87260160 FROM WB SR826 TO WB NW 167 ST, 100' W OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,7,0.019,-80.24195806,25.92671677
6400,2022,878645,No,87000244,"MIAMI LAKEWAY S, 200' SOFTWIN SABEL DR(2011OFFSYSTEM CYCLE, CL:258)",Y,Portable,6,87,Miami-Dade,6,9,56.5,1.4,0.698,-80.31809616,25.90696805
35000,2022,878146,No,87000137,"CORAL WAY/SW 26TH ST, 200' WEST OF BRIDGE 870211",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,2.027,-80.38414551,25.74630677
10400,2022,878241,No,87000542,"DADELAND BLVD, 200' SOUTH OF KENDALL DR",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.225,-80.31346739,25.68808373
5200,2022,878338,No,87502500,"NW 2ND AVE, 200' SOUTH OF NW 79TH STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,2.443,-80.20094666,25.84677677
7900,2022,876325,No,87270194,"RAMP 87270194 FROM SB I-95 TO WB NW 95 ST, 100' S OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,14.8,0.019,-80.20868368,25.86398668
8400,2022,878519,No,87000440,"NW 14TH ST, 200' EAST OFNW 24 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,0.293,-80.23494504,25.78700381
2500,2022,878596,No,87023500,"NE 135 STREET, 200' EAST OFNE 23 PL (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.6,0.473,-80.1530655,25.90015445
2400,2022,876419,Yes,87281233,RAMP 87281233 FROM MIC TO SB NW 42 AVE,Y,Portable,6,87,Miami-Dade,6,9,99.9,0.8,0.038,-80.25956376,25.79526431
9300,2022,876177,Yes,87210003,"RAMP 87210003 FROM EB NE 192 ST TO EB SR856, 15' E OF NE 192 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,3,0.003,-80.1321397,25.95497599
12200,2022,878120,No,87000051,"SW 268TH STREET, 200' WEST OF SW 127TH AVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,1.953,-80.39685065,25.51823023
18400,2022,878198,No,87000431,"SW 127TH AVE, 200' SOUTH OF SW 72ND ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,1.07,-80.39842831,25.69997523
9500,2022,876446,Yes,87200215,"RAMP 87200215 FROM 87200328 TO 87200329, 100' WEST OF RAMP 87200328",Y,Portable,6,87,Miami-Dade,6,8,99.9,2.2,0.02,-80.3266653,25.78230133
4000,2022,878405,No,87000121,"MAYNADA ST, 200 FT N OFMARIPOSA (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,1.723,-80.27345674,25.71471599
7500,2022,876287,No,87260514,"RAMP 87260514 FROM EB NW 167 ST TO EB SR826, 100' E OF NW 167 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,6.4,0.019,-80.2200679,25.92701833
21500,2022,878496,No,87000343,"NW 82 AVE, 200 FT S OF NW 25TH ST (DORAL)",Y,Portable,6,87,Miami-Dade,6,9,56.5,7.6,0.966,-80.32888817,25.79665977
6100,2022,878695,No,87000968,NE 124 STREET 250' WEST OF NE 6 AVENUE,Y,Portable,6,87,Miami-Dade,6,9,99.9,2.6,0.047,-80.18759867,25.88929858
27500,2022,878246,No,87000603,"NW 12TH ST, 200' WEST OF NW 111TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,2.571,-80.37575946,25.78262931
27500,2022,877047,No,87000513,"LEJEUNE DOUGLAS XPWY, 100 FT S OF NW 125TH ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,6.1,0.713,-80.2632294,25.88776292
10600,2022,877060,No,87064505,SW 67TH AVENUE 300 FT NORTH OF SW 123RD ST,Y,Portable,6,87,Miami-Dade,6,9,56.5,2.4,0.891,-80.30202466,25.6577094
7000,2022,876387,Yes,87200425,"RAMP87200425FRM SR836 OFF RAMP87200328 TO NW12 ST,100'W OF RAMP87200328",Y,Portable,6,87,Miami-Dade,6,8,99.9,12.8,0.02,-80.32989319,25.78216711
4200,2022,878537,No,87000478,"SW 95 ST, 200' WEST OF SW 112 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.476,-80.37667029,25.68031051
18000,2022,876244,No,87260395,"RAMP 87260395 FROM NB SR826 TO EB NW 58 ST, 200' N OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,12.5,0.038,-80.32121711,25.82457761
20200,2022,878666,No,87674500,"NW NORTH RIVER DR, 200 FT NW OF NW 28TH ST(2011 OFFSYS)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,0.858,-80.25084053,25.80162425
30000,2022,878142,No,87000134,"SW 137TH AVE, 200' SOUTH OF 42ND STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,2.962,-80.41558364,25.72858503
29500,2022,878232,No,87000511,"SW 137TH AVE, 200' SOUTH OF SW 8TH ST/TAMIAMI TRAIL",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,2.157,-80.41686702,25.76041943
19100,2022,878330,No,87077502,"SW 117TH AVE, 200' SOUTH OF SW 56TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,2.981,-80.38251563,25.71432016
7100,2022,876333,No,87270202,"RAMP 87270202 FROM EB NW 125 ST TO SB I-95, 300' S OF NW 125 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,2.9,0.057,-80.20967098,25.88831488
10700,2022,878515,No,87000425,"SW 92ND AVE, 200' NORTH OF BIG FIVE CLUB (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,0.392,-80.34430455,25.76403503
17600,2022,878607,No,87054503,"SW 24 ST, 200' EAST OFCARDENA ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,0.355,-80.26813124,25.74914617
7300,2022,876472,No,87200142,"RAMP 87200142 FROM EB SR 836 TO LEJEUNE, 100' EAST OF RAMP 87200091",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.4,0.505,-80.26629705,25.78390773
11500,2022,876228,Yes,87260378,"RAMP 87260378 FROM SW 24 ST TO SB SR826, 300' N OF SW 24 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,15.2,0.057,-80.32109189,25.74903787
4500,2022,878103,No,87000014,"SW 328 ST/N. CANAL DR, 200' WEST OF SW 137TH AVE",Y,Portable,6,87,Miami-Dade,6,9.5,56.5,11.8,3.099,-80.41255897,25.4627339
17400,2022,878208,No,87000453,"SW 127TH AVE, 200' SOUTH OF SW 8TH ST/TAMIAMI TRAIL",Y,Portable,6,87,Miami-Dade,6,9,56.5,8.2,1.129,-80.40068399,25.76034235
400,2022,878423,Yes,87000172,"NW/NE 13 ST, 150 FT W OF N MIAMI AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,16.1,0.345,-80.1933953,25.78702271
26500,2022,878292,No,87053501,"W FLAGLER ST, 200' WEST OF SW 107TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.98,-80.36960955,25.76844514
2400,2022,876293,No,87260520,"RAMP 87260520 FROM NB US-441 TO WB SR826, 30' W OF US-441",Y,Portable,6,87,Miami-Dade,6,8,99.9,6.1,0.006,-80.20518105,25.93454918
10400,2022,878453,No,87000252,"NE 10 AVE, 200 FT S OF NE 174 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.7,0.536,-80.18041693,25.93486411
7700,2022,878579,Yes,87000550,"NW 114 AVE, 200' SOUTH OFNW 4 TER (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,1.5,0.254,-80.3813071,25.7719639
18700,2022,878286,No,87051000,"NW 62ND ST, 200' WEST OF NW 27TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.5,3.006,-80.24138596,25.83109456
8400,2022,876182,Yes,87260002,"RAMP 87260002 FROM SB SR826 TO EB SW 88 ST, 300' S OF RAMP 87260003",Y,Portable,6,87,Miami-Dade,6,8,99.9,9.2,0.057,-80.31720281,25.68931298
53000,2022,877057,No,87054505,SW 24TH ST 100 FT WEST OF SW 82ND AVE,Y,Portable,6,87,Miami-Dade,6,9,56.5,5.4,0.979,-80.32801083,25.74781323
16500,2022,876400,Yes,87202001,"RAMP 87202001 FROM WB SR 836 EXT TO NW 137 AVE, 300' S OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.6,0.057,-80.41925945,25.78008637
11000,2022,878387,No,87000103,"SW 80 ST, 200 FT E OF SW 58 CT (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,1.36,-80.28757559,25.69692982
13000,2022,876233,No,87260283,"RAMP 87260283 FROM WB FLAGLER ST TO SB SR826, 300' N OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.6,0.057,-80.32190434,25.77076621
129000,2022,879060,Yes,87260000,"SR 826/PALMETTO EXPWY, 2600' W NW 67 AV @R-137",Y,Portable,6,87,Miami-Dade,6,9,56.7,5.5,17.645,-80.31511524,25.92466758
9800,2022,878243,No,87000563,"W 68 ST/W 36 AVE, 200' SOUTH OF NW 130TH STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11,0.685,-80.35596456,25.89082404
72000,2022,877010,No,87000085,SW 152ND ST .35 MILE WEST OF SW 117TH AVE,Y,Portable,6,87,Miami-Dade,6,9,56.5,2.1,1.78,-80.38599423,25.62707377
30000,2022,878342,No,87504502,"NW 22 AVE, 200' SOUTH OF NW 79TH ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,1.485,-80.23349598,25.84573456
9300,2022,876348,Yes,87270217,"RAMP 87270217 FROM NB I-95 TO WB MIAMI GARDENS, 100' N OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.3,0.019,-80.18719153,25.94323081
8100,2022,876424,Yes,87000941,"RAMP 87000941, 200' WEST OF SW 24 ST",Y,Portable,6,87,Miami-Dade,6,9,64.8,3.6,0.038,-80.38168022,25.74673176
16500,2022,876190,Yes,87260128,"RAMP 87260128 FROM SB SR826 TO SW 72 ST, 100' S OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.7,0.019,-80.31784612,25.70451263
9400,2022,877084,No,87054503,"SW 24 ST/CORAL WAY, 200 FT WEST OF HERNANDO ST",Y,Portable,6,87,Miami-Dade,6,9,99.9,6.4,0.169,-80.26539567,25.74936796
2200,2022,876370,No,87300499,"RAMP 87300499 FROM WB GRATIGNY PKWY TO NB SR826, 600' W OF GRATIGNY PKWY",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.5,0.114,-80.3205317,25.90023169
9400,2022,878395,No,87000114,"SW 92 AVE, 200 FT S OF SW 34 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,0.337,-80.34370498,25.73770417
7900,2022,876282,No,87260509,"RAMP 87260509 FROM WB SR826 TO WB NW 167 ST, 100' W OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,6,0.019,-80.27336028,25.92553158
29500,2022,878705,No,87000183,NW 87TH AVE/NW 58TH ST 200 FT. EAST OF NW 84TH AVE,Y,Portable,6,87,Miami-Dade,6,9,56.5,7.6,1.391,-80.33344648,25.82621058
4700,2022,878247,No,87000617,"SW 167TH AVE, 200' NORTH OF SW 288TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.953,-80.46119343,25.49979802
1450,2022,877034,No,87000251,NE 151ST ST 100 FT EAST OF NE 14TH AVE,Y,Portable,6,87,Miami-Dade,6,9,54.7,2.8,0.521,-80.17117697,25.91444089
7000,2022,878367,No,87000018,"MOWRY DR/SW 320 ST, 200 FT W OF SW 194 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.3,1.22,-80.50618202,25.46963618
5300,2022,876358,No,87270504,"RAMP 87270504 FROM NB I-95 TO NB NW 3 AVE, 200' N OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,1.7,0.038,-80.19883902,25.77436881
3400,2022,878539,No,87000479,"SW 64 ST, 200' EAST OF SW 89 CT (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,1.76,-80.33849081,25.70936903
4400,2022,877007,No,87000067,CARIBBEAN BLVD .20 MILE EAST OF FRANJO RD.,Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.199,-80.34015239,25.58846998
16500,2022,876270,No,87260330,"RAMP 87260330 FROM EB NW 154 ST TO SB SR826, 200' S OF NW 154 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.2,0.038,-80.32677622,25.91260934
16700,2022,878663,No,87067508,"OLD CUTLER RD,  200' N OFSW144 ST(2011 OFFSYSTEM CYCLE, CL:586)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.591,-80.30796444,25.6378375
11200,2022,878129,No,87000069,"SW 136TH ST/ HOWARD DR, 200' WEST OF US-1",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,1.648,-80.33471407,25.64392001
20000,2022,878209,No,87000453,"SW 127TH AVE, 200' NORTH OF SW 8TH ST/TAMIAMI TRAIL",Y,Portable,6,87,Miami-Dade,6,9,56.5,8.2,1.205,-80.40071145,25.76144249
7900,2022,878320,No,87071500,"SW 97TH AVE, 200' NORTH OF SW 136TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.549,-80.35036501,25.6440566
9900,2022,876330,No,87270199,"RAMP 87270199 FROM WB NW 103 ST TO NB I-95, 300' N OF NW 103 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.9,0.057,-80.20810921,25.87022507
1950,2022,878504,No,87000400,"ANASTASIA AVE, 400 FT E OF GRANADA BLVD, CORAL GABLES",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,0.974,-80.27321806,25.74164833
17200,2022,878619,Yes,87106000,"NW 72 AVE, 200' SOUTH OF NW 78 TER (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,9.1,0.305,-80.31423748,25.8443605
7200,2022,878391,Yes,87000109,"SW 32 ST, 200 FT E OF SW 95 CT (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.1,1.142,-80.34936458,25.740024
9000,2022,876258,No,87260354,"RAMP 87260354 FROM SB NW 77 AVE TO SB SR826, 100' S OF NW 77 AVE",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.2,0.019,-80.32311106,25.86340288
11400,2022,878718,No,87000766,"NW 137 AVE, 500 FEET SOUTH OF NW 17 ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,1.5,0.412,-80.41702329,25.78842143
26000,2022,878170,No,87000225,"SW 184TH ST, 200' WEST OF SW 137TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.968,-80.41426319,25.59652248
16300,2022,878262,No,87028504,"NW 17TH AVE, 200' NORTH OF NW 119TH STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,1.037,-80.2267605,25.88366684
9300,2022,878358,No,87620500,"SW 42ND AVE, 200' SOUTH OF US-1",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,1.292,-80.26164928,25.72596697
8100,2022,876364,No,87270513,"RAMP 87270513 FROM SB I-95 TO WB SR 112, 200' S OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.7,0.038,-80.20638234,25.82034995
4100,2022,878553,No,87000497,"SW 82 AVE, 200' NORTH OFSW 122 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,0.167,-80.32640068,25.65762067
14000,2022,876476,No,87000951,"WB NW N RIVER DR, 150' EAST OF NW N RIVER DR",Y,Portable,6,87,Miami-Dade,6,9,99.9,5,0.028,-80.22222591,25.78678504
13500,2022,876229,No,87260379,"RAMP 87260379 FROM EB SW 8 ST TO SB SR826, 300' S OF SW 8 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.6,0.057,-80.32272074,25.76144136
2900,2022,878687,No,87000958,NW 122 STREET 600' WEST OF NW 107 AVENUE,Y,Portable,6,87,Miami-Dade,6,9,54.7,11,0.693,-80.37373596,25.8842474
17300,2022,878134,No,87000098,"GRAPELAND BLVD/27TH AVE, 200' SOUTH OF US-1",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.743,-80.23781398,25.7393964
10100,2022,878226,No,87000504,"SW 296TH ST/AVOCADO DR, 200' WEST OF US-1",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,2.462,-80.45444024,25.49196723
19800,2022,878313,No,87067502,"OLD CUTLER RD, 200' SOUTH OF SW 120TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,2.02,-80.28393678,25.66312145
12500,2022,876315,No,87270184,"RAMP 87270184 FROM SB I-95 TO WB NW 62 ST, 200' S OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.5,0.038,-80.2062905,25.83407618
11500,2022,878528,No,87000461,"SW 16TH ST, 200' WEST OF SW 30 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3,0.723,-80.24317611,25.75762422
6100,2022,878583,No,87000554,"NW 74 ST, 200' EAST OF MEDLEY POLICE DEPRT (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,11,0.122,-80.31640766,25.8407186
13500,2022,876428,Yes,87270902,"SOUTHBOUND MANAGED LANE, 100' NORTH OF RAMP 87270225 (PARK & RIDE)",Y,Portable,6,87,Miami-Dade,6,9,99.9,2,1.953,-80.18054011,25.95153897
11500,2022,876184,Yes,87260004,"RAMP 87260004 FROM WB SW 88 ST TO NB SR826, 900' N OF SW 88 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.1,0.17,-80.31673558,25.69106046
6100,2022,878563,No,87000520,"NW 14 STREET, 200' EAST OFNW 32 AV (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,0.47,-80.24713417,25.7866441
17500,2022,876469,No,87200233,"RAMP 87200233 FROM EB SR 836 TO NW 27 AVE, 200' E OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.2,0.038,-80.24175056,25.78434757
12000,2022,876207,Yes,87260146,"RAMP 87260146 FROM WB FLAGLER ST TO NB SR826, 500' N OF FLAGLER ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,13,0.095,-80.31884332,25.77143482
19000,2022,878673,No,87000978,MIAMI LAKE DR E 250 ' WEST OF NW 67 AVENUE,Y,Portable,6,87,Miami-Dade,6,9,54.7,5.5,0.669,-80.30889113,25.90856977
25500,2022,878147,No,87000141,"SW 56TH ST, 200' WEST OF SW 137TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.962,-80.41570397,25.71436627
6500,2022,878215,No,87000469,"HAMMOCKS BLVD, 200' SOUTH OF KENDALL DR",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,1.368,-80.43696829,25.68413611
14500,2022,878315,No,87067504,"INGRAHAM HIGHWAY, 200' EAST OF LEJEUNE RD",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.038,-80.26028718,25.70721828
21000,2022,876304,No,87270171,"RAMP 87270171 FROM SB I-95 TO WB SW 7 ST, 200' S OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,7,0.038,-80.19996104,25.77486836
